title,savedAt,query,language,articleURL
"Snotteren, hoesten en koorts: het aantal Nederlanders met griepklachten loopt op - De Gelderlander",2022-12-18T08:13:52.222Z,,nl,https://www.ad.nl/binnenland/snotteren-hoesten-en-koorts-het-aantal-nederlanders-met-griepklachten-loopt-op~a105ef63/
Het afscheid van Ruiz is te mooi om waar te zijn: met een goal voor FC Twente en een treffer van zijn zoon - Tubantia,2022-12-18T08:13:52.222Z,,nl,https://www.tubantia.nl/fc-twente/het-afscheid-van-ruiz-is-te-mooi-om-waar-te-zijn-met-een-goal-voor-fc-twente-en-een-treffer-van-zijn-zoon~a175133d/
"Brad Pitt en Margot Robbie verbijsterd over 'heel veel naakt' in nieuwe film: 'Schokkend, zelfs voor mij' - AD",2022-12-18T08:13:52.222Z,,nl,https://www.ad.nl/show/brad-pitt-en-margot-robbie-verbijsterd-over-heel-veel-naakt-in-nieuwe-film-schokkend-zelfs-voor-mij~a72319f7/
Antoon geeft zijn grootste concert ooit - NOS Jeugdjournaal,2022-12-18T08:13:52.222Z,,nl,https://www.youtube.com/watch?v=N4cUiY3m4JA
Grieken krijgen 10 procent subsidie op boodschappen wegens hoge inflatie - NU.nl,2022-12-18T08:13:52.222Z,,nl,https://www.nu.nl/buitenland/6242825/grieken-krijgen-10-procent-subsidie-op-boodschappen-wegens-hoge-inflatie.html
"Oekraïners verwachten nieuw Russisch offensief, maar wanneer? - NOS",2022-12-18T08:13:52.222Z,,nl,https://nos.nl/l/2456791
VK zet ruim duizend militairen in tijdens stakingen rond feestdagen - NU.nl,2022-12-18T08:13:52.222Z,,nl,https://www.nu.nl/buitenland/6242827/vk-zet-militairen-in-tijdens-stakingen-rond-feestdagen.html
"Toch vissen gered uit verwoest aquarium, opruimwerkzaamheden gaan door - NOS",2022-12-18T08:13:52.222Z,,nl,https://nos.nl/l/2456720
Oppositie Tunesië eist aftreden president na extreem lage verkiezingsopkomst - NU.nl,2022-12-18T08:13:52.222Z,,nl,https://www.nu.nl/buitenland/6242826/oppositie-tunesie-eist-aftreden-president-na-extreem-lage-verkiezingsopkomst.html
"Man gewond na mishandeling op station, 'mogelijk vanwege seksuele geaardheid' - Omroep West",2022-12-18T08:13:52.222Z,,nl,https://www.omroepwest.nl/nieuws/4661472/man-gewond-na-mishandeling-op-station-mogelijk-vanwege-seksuele-geaardheid
Beschoten man gevonden in een huis in Den Bosch - Omroep Brabant,2022-12-18T08:13:52.222Z,,nl,https://www.omroepbrabant.nl/nieuws/4196631/beschoten-man-gevonden-in-een-huis-in-den-bosch
Financiële regeling voor zorgpersoneel met long covid komt volgend jaar - NU.nl,2022-12-18T08:13:52.222Z,,nl,https://www.nu.nl/coronavirus/6242632/financiele-regeling-voor-zorgpersoneel-met-long-covid-komt-volgend-jaar.html
Reacties op steun pensioenwet PvdA en GroenLinks: 'Verkiezingprogramma's kunnen in de prullenbak' - AD,2022-12-18T08:13:52.222Z,,nl,https://www.ad.nl/opinie/reacties-op-steun-pensioenwet-pvda-en-groenlinks-verkiezingprogramma-s-kunnen-in-de-prullenbak~a898d80f/
Guerrilla Games bevestigt online Horizon-game met vacatures - Tweakers,2022-12-18T08:13:52.222Z,,nl,https://tweakers.net/nieuws/204612/guerrilla-games-bevestigt-online-horizon-game-met-vacatures.html
"Meer kinderen met streptokokkeninfectie, mogelijk effect van pandemie - NOS",2022-12-18T08:13:52.222Z,,nl,https://nos.nl/l/2456673
Het prijsplafond voor gas en stroom kan minder gunstig uitpakken dan je verwacht - De Limburger,2022-12-18T08:13:52.222Z,,nl,https://www.limburger.nl/cnt/dmf20221216_96366437
Zwaarste Marsbeving tot nu toe hield tien uur aan (maar onduidelijk blijft hoe deze nu precies ontstond) - Scientias,2022-12-18T08:13:52.222Z,,nl,https://scientias.nl/zwaarste-marsbeving-tot-nu-toe-hield-tien-uur-aan-maar-onduidelijk-blijft-hoe-deze-nu-precies-ontstond/
Nationaal actieplan moet snelle opmars van schurft stuiten - RTL Boulevard,2022-12-18T08:13:52.222Z,,nl,https://www.rtlnieuws.nl/nieuws/nederland/artikel/5353683/nationaal-stappenplan-tegen-schurft-huisarts-ggd
Kerst met Lorenzo Viotti: 2000 kelen galmen ‘Hallelujah!’,2022-12-18T08:17:27.901Z,Kerst,nl,https://www.nrc.nl/nieuws/2022/12/17/kerst-met-lorenzo-viotti-2000-kelen-galmen-hallelujah-a4151805
"10 foute kersttruien voor techies, gamers en geeks",2022-12-18T08:17:27.901Z,Kerst,nl,https://www.dutchcowboys.nl/events/10-foute-kersttruien-voor-techies-gamers-en-geeks
Kerst vieren op z’n Oekraïens (mét recepten voor een viergangenmenu),2022-12-18T08:17:27.901Z,Kerst,nl,https://www.nrc.nl/nieuws/2022/12/08/kerst-vieren-is-dit-jaar-belangrijker-dan-ooit-a4150720
Van leraren tot treinpersoneel: overal stakingen in Britse ‘winter van onvrede’,2022-12-18T08:17:27.901Z,Kerst,nl,https://www.nrc.nl/nieuws/2022/12/07/van-leraren-tot-treinpersoneel-overal-stakingen-in-britse-winter-van-onvrede-a4150814
"Het was een absurde grap, Willem en Sarah met hun kerstdorp",2022-12-18T08:17:27.901Z,Kerst,nl,https://www.nrc.nl/nieuws/2022/12/15/het-was-een-absurde-grap-willem-en-sarah-met-hun-kerstdorp-a4151462
Niets past beter bij kerst dan een goede huilfilm streamen,2022-12-18T08:17:27.901Z,Kerst,nl,https://www.nrc.nl/nieuws/2022/12/06/niets-past-beter-bij-kerst-dan-een-goede-huilfilm-streamen-a4150580
Kerst vieren met een seksspeeltje in de boom,2022-12-18T08:17:27.901Z,Kerst,nl,https://www.nrc.nl/nieuws/2022/12/02/kerst-vieren-met-een-seksspeeltje-in-de-boom-a4150250
Deze kerstfilms kijk je bij Disney+: van klassiekers tot films uit 2022,2022-12-18T08:17:27.901Z,Kerst,nl,https://www.iculture.nl/gids/kerstfilms-disney-plus/
